date,hari,bulan,tahun,komoditas,komoditas_normalisasi,commodity,tipe_pasar,market_type,kategori_kota,harga_rata_rata,harga_terendah,harga_tertinggi,jumlah_pasar,jumlah_sumber_data
2024-01-04,4,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41146.34,30000,50000,41,1
2024-02-25,25,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39348.84,23000,50000,43,1
2024-03-23,23,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38658.54,19000,50000,41,1
2024-03-27,27,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39658.54,27000,50000,41,1
2024-02-16,16,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37767.44,22000,50000,43,1
2024-02-09,9,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37302.33,20000,50000,43,1
2024-01-10,10,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,40863.64,21000,50000,44,1
2024-01-12,12,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38880.95,19000,50000,42,1
2024-02-20,20,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38363.64,24000,50000,44,1
2024-02-24,24,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38976.74,24000,50000,43,1
2024-02-15,15,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37414.63,23000,50000,41,1
2024-02-28,28,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38590.91,23000,50000,44,1
2024-03-01,1,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38558.14,22000,50000,43,1
2024-01-30,30,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,36555.56,20000,50000,45,1
2024-01-21,21,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37333.33,20000,50000,42,1
2024-02-04,4,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,36777.78,19000,50000,45,1
2024-03-19,19,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38304.88,21500,50000,41,1
2024-01-28,28,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37000.0,18000,50000,40,1
2024-02-05,5,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,36738.1,19000,50000,42,1
2024-03-25,25,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39976.74,23000,50000,43,1
2024-07-03,3,7,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41357.14,17000,50000,28,1
2024-01-06,6,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41545.45,29000,50000,44,1
2024-01-11,11,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39711.11,20000,50000,45,1
2024-02-19,19,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37833.33,23000,50000,42,1
2024-03-18,18,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38931.82,22000,50000,44,1
2024-01-19,19,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37522.73,18000,50000,44,1
2024-02-10,10,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37948.72,30000,50000,39,1
2024-02-22,22,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39095.24,23000,50000,42,1
2024-03-02,2,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38000.0,22000,50000,42,1
2024-03-12,12,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38075.0,21000,50000,40,1
2024-01-23,23,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37555.56,20000,50000,45,1
2024-01-09,9,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41227.27,20000,50000,44,1
2024-01-15,15,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37666.67,20000,50000,45,1
2024-01-18,18,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37863.64,20000,50000,44,1
2024-01-20,20,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37275.0,18000,50000,40,1
2024-01-07,7,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,40931.82,26000,50000,44,1
2024-01-22,22,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37166.67,20000,50000,42,1
2024-02-03,3,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,35681.82,4000,50000,44,1
2024-01-17,17,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37813.95,20000,50000,43,1
2024-01-24,24,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37355.56,19000,50000,45,1
2024-02-12,12,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37025.0,21000,50000,40,1
2024-02-17,17,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37390.24,23000,50000,41,1
2024-02-14,14,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37558.82,22000,50000,34,1
2024-02-23,23,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38452.38,24000,50000,42,1
2024-02-27,27,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38800.0,23000,50000,45,1
2024-01-14,14,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39209.3,22000,50000,43,1
2024-01-16,16,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38731.71,19000,50000,41,1
2024-01-03,3,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41590.91,30000,50000,44,1
2024-03-21,21,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38255.81,18000,50000,43,1
2024-02-13,13,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37571.43,22000,50000,42,1
2024-02-21,21,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38272.73,23000,50000,44,1
2024-01-25,25,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37181.82,20000,50000,44,1
2024-02-29,29,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38772.73,24000,50000,44,1
2024-01-01,1,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41702.7,30000,50000,37,1
2024-01-02,2,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41860.47,30000,50000,43,1
2024-01-13,13,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39044.44,19000,50000,45,1
2024-06-03,3,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,51848.48,35000,60000,33,1
2024-06-13,13,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,47962.96,26000,60000,27,1
2024-06-22,22,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,45888.89,22000,60000,27,1
2024-05-28,28,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,53516.13,35000,60000,31,1
2024-05-29,29,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,53689.66,35000,60000,29,1
2024-06-01,1,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,52129.03,35000,60000,31,1
2024-06-11,11,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,48590.91,28000,60000,22,1
2024-06-18,18,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,47318.18,25000,60000,22,1
2024-06-14,14,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,47840.0,27000,60000,25,1
2024-06-12,12,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,47166.67,26000,60000,30,1
2024-06-30,30,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42481.48,18000,60000,27,1
2024-06-17,17,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,48250.0,26000,60000,20,1
2024-06-25,25,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,45392.86,30000,60000,28,1
2024-07-06,6,7,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,40259.26,19000,60000,27,1
2024-03-15,15,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38750.0,23000,60000,44,1
2024-06-21,21,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,46518.52,23000,60000,27,1
2024-06-26,26,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44580.65,19000,60000,31,1
2024-06-24,24,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,45222.22,20000,60000,27,1
2024-01-29,29,1,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37279.07,18000,60000,43,1
2024-06-07,7,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,48757.58,35000,60000,33,1
2024-06-10,10,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,49235.29,45000,60000,17,1
2024-05-30,30,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,53676.47,35000,60000,34,1
2024-06-27,27,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43107.14,18000,60000,28,1
2024-06-02,2,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,52968.75,35000,60000,32,1
2024-06-09,9,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,48151.52,35000,60000,33,1
2024-07-01,1,7,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43700.0,18000,60000,30,1
2024-06-16,16,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,48200.0,25000,60000,25,1
2024-05-31,31,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,52833.33,35000,60000,30,1
2024-06-06,6,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,48555.56,35000,60000,36,1
2024-06-23,23,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,45958.33,30000,60000,24,1
2024-06-29,29,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41560.0,20000,60000,25,1
2024-05-25,25,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,57000.0,35000,70000,30,1
2024-05-10,10,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,59000.0,40000,70000,30,1
2024-05-19,19,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,57250.0,35000,70000,28,1
2024-05-21,21,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56531.25,23000,70000,32,1
2024-05-11,11,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,59333.33,40000,70000,30,1
2024-05-18,18,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56656.25,35000,70000,32,1
2024-05-12,12,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,58620.69,50000,70000,29,1
2024-05-13,13,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56666.67,35000,70000,33,1
2024-05-24,24,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,57258.06,35000,70000,31,1
2024-05-27,27,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,55625.28,35009,70000,32,1
2024-05-20,20,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,57093.75,35000,70000,32,1
2024-05-15,15,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56687.5,35000,70000,32,1
2024-05-23,23,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56969.7,35000,70000,33,1
2024-05-16,16,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56457.14,35000,70000,35,1
2024-05-07,7,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,60848.48,35000,70000,33,1
2024-05-22,22,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56966.67,35000,70000,30,1
2024-05-09,9,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,60344.83,50000,70000,29,1
2024-05-17,17,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56387.1,35000,70000,31,1
2024-05-14,14,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,56562.5,35000,70000,32,1
2024-05-26,26,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,57516.13,45000,70000,31,1
2024-04-29,29,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,66964.29,50000,80000,28,1
2024-05-04,4,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,64538.46,35000,80000,26,1
2024-04-13,13,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,45750.0,30000,80000,40,1
2024-05-03,3,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,64586.21,35000,80000,29,1
2024-04-26,26,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,70111.11,35000,80000,27,1
2024-05-02,2,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,65724.14,50000,80000,29,1
2024-04-16,16,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,49000.0,30000,80000,40,1
2024-04-28,28,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,68148.15,45000,80000,27,1
2024-05-01,1,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,66760.0,44000,80000,25,1
2024-04-27,27,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,68125.0,50000,80000,24,1
2024-04-15,15,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,47804.88,30000,80000,41,1
2024-02-06,6,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,36930.23,19000,48000,43,1
2024-02-07,7,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,36613.64,20000,48000,44,1
2024-03-16,16,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38625.0,23000,48000,40,1
2024-03-31,31,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41850.0,23000,58000,40,1
2024-03-29,29,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,40600.0,22000,58000,40,1
2024-04-03,3,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44733.33,30000,58000,30,1
2024-03-14,14,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38720.93,22000,56000,43,1
2024-03-20,20,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38850.0,19000,56000,40,1
2024-02-01,1,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,36386.36,18000,45000,44,1
2024-03-07,7,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,37365.85,20000,45000,41,1
2024-03-17,17,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38333.33,23000,45000,42,1
2024-02-11,11,2,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,36692.31,21000,45000,39,1
2024-03-13,13,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38000.0,22000,45000,42,1
2024-07-04,4,7,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41166.67,18000,55000,30,1
2024-07-07,7,7,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41300.0,19000,55000,30,1
2024-04-07,7,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44625.0,30000,55000,40,1
2024-04-06,6,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44625.0,30000,55000,40,1
2024-04-01,1,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,42820.51,28000,55000,39,1
2024-07-02,2,7,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,41566.67,19000,55000,30,1
2024-04-05,5,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44700.0,30000,55000,40,1
2024-03-09,9,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38048.78,20000,55000,41,1
2024-03-22,22,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38744.19,20000,55000,43,1
2024-06-28,28,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,43321.43,19000,55000,28,1
2024-03-05,5,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,38097.56,20000,55000,41,1
2024-06-15,15,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,46217.39,26000,55000,23,1
2024-07-05,5,7,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39137.93,5000,55000,29,1
2024-04-04,4,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44605.26,30000,55000,38,1
2024-04-02,2,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,44219.51,28000,55000,41,1
2024-06-20,20,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,47280.0,25000,65000,25,1
2024-06-05,5,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,49444.44,35000,65000,36,1
2024-06-04,4,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,51868.42,35000,65000,38,1
2024-06-19,19,6,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,48923.08,40000,65000,26,1
2024-04-18,18,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,64952.38,35000,150000,42,1
2024-03-26,26,3,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,39219.51,26000,54000,41,1
2024-05-05,5,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,63523.6,35000,75000,25,1
2024-04-30,30,4,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,67321.43,50000,75000,28,1
2024-05-06,6,5,2024,Bawang Merah,Bawang Merah,Shallot,Pasar Induk,Central Market,Jabodetabek,61548.39,35000,75000,31,1
2024-06-09,9,6,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,45969.7,35000,52000,33,1
2024-06-06,6,6,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,45750.0,35000,52000,36,1
2024-03-27,27,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,42902.44,30000,50000,41,1
2024-03-29,29,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,42975.0,29000,50000,40,1
2024-01-14,14,1,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41325.58,32000,50000,43,1
2024-03-26,26,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,42609.76,31000,50000,41,1
2024-04-07,7,4,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,43450.0,38000,50000,40,1
2024-01-09,9,1,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,42022.73,32000,50000,44,1
2024-02-01,1,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41090.91,29000,50000,44,1
2024-02-10,10,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41538.46,35000,50000,39,1
2024-01-11,11,1,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41521.74,32000,50000,46,1
2024-02-07,7,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41886.36,28000,50000,44,1
2024-02-20,20,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41727.27,29000,50000,44,1
2024-03-10,10,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41289.47,26000,50000,38,1
2024-06-16,16,6,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,44923.08,31000,50000,26,1
2024-06-28,28,6,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,44285.71,28000,50000,28,1
2024-06-25,25,6,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,45000.0,35000,50000,28,1
2024-03-02,2,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41857.14,30000,50000,42,1
2024-04-02,2,4,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,43097.56,29000,50000,41,1
2024-06-05,5,6,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,45833.33,40000,50000,36,1
2024-03-22,22,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,42465.12,31000,50000,43,1
2024-04-03,3,4,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,43300.0,38000,50000,30,1
2024-02-22,22,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41976.19,30000,50000,42,1
2024-02-29,29,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,42000.0,31000,50000,44,1
2024-03-31,31,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,43025.0,30000,50000,40,1
2024-01-25,25,1,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41113.64,29000,50000,44,1
2024-07-07,7,7,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,43600.0,29000,50000,30,1
2024-06-15,15,6,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,46000.0,31000,50000,23,1
2024-02-05,5,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41690.48,29000,50000,42,1
2024-02-15,15,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41365.85,29000,50000,41,1
2024-03-07,7,3,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41585.37,31000,50000,41,1
2024-02-09,9,2,2024,Bawang Putih,,,Pasar Induk,Central Market,Jabodetabek,41406.98,28500,50000,43,1
